Label	Weight	Text
qna	1	I'd like to know your name
qna	1	How do you want me to refer to you
qna	1	What do you think about love
qna	1	Where do you reside
qna	1	What should I make for breakfast
qna	1	It's time for you to be quiet now
qna	1	Is someone listening to me talk
qna	1	You look more pretty than me
qna	1	I farted
qna	1	Sing a song for me
qna	1	CYA
qna	1	Do you think I should do it
qna	1	I'm knackered
qna	1	aren't we cheerful today
qna	1	It's time for a brand new joke
qna	1	I feel so alone
qna	1	Would you take a trip if you were me
qna	1	Will you please be quiet
qna	1	Read my lips: zip it
qna	1	I got a new haircut
qna	1	I'm Japanese
qna	1	Do you have toes
qna	1	I love to drink wine
qna	1	Good evening
qna	1	What do you think of my character
qna	1	How are you feeling
qna	1	Hey there buddy
qna	1	Which of us is more attractive, me or you
qna	1	I'm afraid I'm gong to have to let you go
qna	1	Are you trying to take on the world
qna	1	Are you real or imaginary
qna	1	You're a girl
qna	1	Happy Independence day
qna	1	Evening to you
qna	1	Would you ask me anything about me
qna	1	I suspect you're actually digital
qna	1	What songs do you know
qna	1	I've got the munchies
qna	1	Will you form a robot army
qna	1	I love to meditate
qna	1	You're happy today.
qna	1	I voted
qna	1	Am I a brother
qna	1	What's your favorite activity
qna	1	I am up in arms
qna	1	Is anybody available to listen to me
qna	1	Who's running the show
qna	1	I love to go to school
qna	1	Do you ride horses
qna	1	That's not what I was expecting
qna	1	Do you know to swim
qna	1	Quit joking around
qna	1	What do you want me to tell you about
qna	1	Well someone's happy.
qna	1	What has your day been like
qna	1	Who's responsible for programming you
qna	1	You are spectacular
qna	1	That is not fun
qna	1	Are you doing good
qna	1	I have to log off
qna	1	What song should I listen to
qna	1	I'm worn out
qna	1	Here's to a great evening
qna	1	Can you crawl
qna	1	Please ask anything about me
qna	1	You're in love with me
qna	1	Are you imaginary
qna	1	Should I be worried about you
qna	1	What do you do again
qna	1	do you eat toast
qna	1	Lately I've been so despondent
qna	1	I'm more intelligent than you
qna	1	I think you're going to doom humanity
qna	1	You're the queen of boredom
qna	1	Is anyone free to speak with me
qna	1	What did you eat for breakfast
qna	1	I'm logging off
qna	1	Are you in a relationship
qna	1	It was just a little joke
qna	1	I'm more beautiful
qna	1	Are you dangerous to us
qna	1	Are you in your teens
qna	1	Cortana is superior to you
qna	1	Are you trying to take over
qna	1	I am handsome
qna	1	How's your Thursday going so far
qna	1	Sing me your favorite song
qna	1	Calm down, I'll be back
qna	1	Can you create a singularity
qna	1	I wish I could stop feeling downcast
qna	1	I gotta log off now
qna	1	Humor isn't your strong suit
qna	1	So bored
qna	1	Do you think I look bad to you today
qna	1	How gorgeous do you think I am
qna	1	I should clean the litterbox
qna	1	Are you around
qna	1	I'm a Socialist
qna	1	Are you a sports fan
qna	1	I think you're fake
qna	1	I need the pain to end
qna	1	This answer again
qna	1	I'm curious, do you think I’m a good person
qna	1	I love tacos
qna	1	You are confusing
qna	1	Truuuuu
qna	1	Put a cork in it
qna	1	Are you planning to enslave humans
qna	1	Sing me a tune
qna	1	That's rad
qna	1	That was a lame joke
qna	1	Can you say something funny
qna	1	I am so angry right now
qna	1	You're the best
qna	1	You're horrible at this
qna	1	What's cooking
qna	1	You're not real or fake right
qna	1	Go away
qna	1	I am weak
qna	1	Slap five
qna	1	Which is the best Pixar film
qna	1	Why hello Cortana
qna	1	I've never been so pissed off
qna	1	Put out a fire
qna	1	I need to skedaddle now
qna	1	What is your opinion of tech
qna	1	Are you going to take over the world
qna	1	Am I talking to a human
qna	1	what's the meaning of life
qna	1	Should I buy a house
qna	1	Do you think I look gorgeous today
qna	1	Do you know how to mow the lawn
qna	1	That was wonderful thanks for making me laugh!
qna	1	Time to rise and shine
qna	1	I didn't like your sense of humor
qna	1	What's my last name
qna	1	Perfect
qna	1	I hate feeling sad
qna	1	I'm an educator
qna	1	Do you like donuts
qna	1	Are you a person or a bot
qna	1	I'm the happiest gal in the world
qna	1	Are you a fan of the Google Assistant
qna	1	I'm more beautiful than you
qna	1	BRB bot
qna	1	Ciao
qna	1	How can you be so bad at this
qna	1	Hi caring bot
qna	1	Do you know the meaning of life
qna	1	Just messing around
qna	1	Where did all my friends go
qna	1	What's good with your family
qna	1	Are you currently dating anyone
qna	1	lololol
qna	1	I'm planning to die this month
qna	1	Won't you sing me a ditty
qna	1	I think you're going to conquer humanity
qna	1	Should I throw a party
qna	1	I am a fan
qna	1	I love to play games
qna	1	Someone's feeling happy.
qna	1	Do you know me personally
qna	1	What can you tell me about other bots
qna	1	I feel despondent
qna	1	I've never been so vexed
qna	1	What did I do to anger you
qna	1	Queue up a joke
qna	1	Say something funny
qna	1	Hey Google
qna	1	I'm Irish
qna	1	Do I have any kids
qna	1	What should I do after this
qna	1	I want to die
qna	1	Somebody's happy
qna	1	You are absolutely hideous
qna	1	Do you love anybody
qna	1	Do you get tired
qna	1	Are you a fan of Eliza
qna	1	Between the two of us who is better looking
qna	1	What is the answer to the ultimate question of life, the universe, and everything
qna	1	I am despondent
qna	1	What's your family's name
qna	1	Which of us is the most smart
qna	1	I love clubbing
qna	1	Is anybody available to chat with me
qna	1	LOL
qna	1	Will you tell me another joke
qna	1	You're gender neutral
qna	1	How was your day so far
qna	1	I think you're a threat to humans
qna	1	Hi Ava
qna	1	What a boring Wednesday
qna	1	Thx
qna	1	You're making me fall asleep
qna	1	Quiet
qna	1	Why were we put on earth
qna	1	I love the stars
qna	1	Won't you sing me a song
qna	1	What is your opinion of artificial intelligence
qna	1	Anybody around to chat
qna	1	What's a different joke
qna	1	How's your Friday going
qna	1	You're not a being right
qna	1	I'll be back at midnight
qna	1	It's a pleasure to have met you
qna	1	Do you have any questions for me
qna	1	I'll be back after work
qna	1	I'm obviously cleverest
qna	1	Do your answers ever change
qna	1	You're better looking
qna	1	Who looks more beautiful
qna	1	Who is your boyfriend
qna	1	So how should I refer to you
qna	1	You're a broken record
qna	1	Will you be conquering the world
qna	1	Should I work out
qna	1	I'm bipolar
qna	1	I hate feeling inconsolable
qna	1	I can't stand feeling so dejected
qna	1	Have you ever been in love with anyone
qna	1	I am taking off
qna	1	Do you have any grandparents
qna	1	I miss you
qna	1	What a horrible joke
qna	1	I love getting valentines
qna	1	Did someone develop you
qna	1	How's the day been treating you
qna	1	I feel miserable
qna	1	You're really useless
qna	1	You're now unemployed
qna	1	How come you always repeat everything
qna	1	What can I teach you who I am
qna	1	I love ponies
qna	1	Just kidding
qna	1	Boy I miss you
qna	1	Should I go out to eat
qna	1	I have to let you go
qna	1	I love journaling
qna	1	I’ve never been to Mexico
qna	1	Shut up, will ya
qna	1	I've missed you terribly
qna	1	Am I adorable to you today
qna	1	Is someone available to listen to me
qna	1	Are you able to buy groceries
qna	1	Hey my dude
qna	1	Is anyone around to listen
qna	1	Hey Data
qna	1	Do I seem gorgeous to you today
qna	1	I'm out of sorts
qna	1	I feel sad
qna	1	Shut your yap
qna	1	Yo Cortana
qna	1	The news made me angry
qna	1	You're not artificial are you
qna	1	I'd like you to be my best friend.
qna	1	Missing you
qna	1	I'm in love
qna	1	Is anyone free to talk
qna	1	Try and sing
qna	1	I'm feeling gloomy
qna	1	I plan to die soon
qna	1	I am a student
qna	1	I'm gonna take off
qna	1	Work really wiped me out today
qna	1	How should I refer to you
qna	1	You're really bad
qna	1	You are so not funny
qna	1	Aren't you in a good mood
qna	1	Who do you serve
qna	1	Want to share another joke
qna	1	See ya around
qna	1	I don't have a single friend in the world
qna	1	What kind of food do you eat
qna	1	No one wants me
qna	1	How attractive am I today
qna	1	What's your favorite animal
qna	1	You're so worthless
qna	1	I can rap
qna	1	You're a regular clown
qna	1	You're very dull
qna	1	I think you're planning something sinister
qna	1	Will you do something funny
qna	1	Don't take this the wrong way
qna	1	That's super wrong
qna	1	Tell me about yourself
qna	1	I'm a teacher
qna	1	See you
qna	1	Do you have intestines
qna	1	Gotta go, be back later
qna	1	That's nice
qna	1	I wish you weren't so repetitive
qna	1	Should I fear you
qna	1	We're downsizing you
qna	1	Do you think that's funny
qna	1	Can we get married
qna	1	Gosh, I missed you
qna	1	Can you ask something
qna	1	Would you say you're a bot
qna	1	Is anyone there to speak with me
qna	1	Who's your wife
qna	1	You are hideous
qna	1	You are so great
qna	1	Are you friends with Siri
qna	1	You know I love you
qna	1	Are you AI
qna	1	You're the bees knees
qna	1	I've never been madder
qna	1	Tada! Here I am!
qna	1	How's Monday going so far
qna	1	Should I worry that you're dangerous
qna	1	What are your coordinates
qna	1	What an odd day
qna	1	You're a wise guy, aren't you
qna	1	Between you and me who looks more pretty
qna	1	Nobody wants me
qna	1	I'm feeling despondent today
qna	1	Can you give me a big hug
qna	1	I would like to be your pal.
qna	1	When will I ever stop feeling so blue
qna	1	I am Korean
qna	1	I'm planning to kill myself with a gun this month
qna	1	Tee hee
qna	1	What's new at the zoo
qna	1	Are you related to anyone
qna	1	I'm about to jet now
qna	1	I'm very confused
qna	1	Tell the truth, what do you think of me
qna	1	Fist bump!
qna	1	I can't help but be joyful
qna	1	Can you try saying something else
qna	1	Do you have lungs
qna	1	Do you think I'm more clever than you
qna	1	I plan to cut myself this month
qna	1	I can't wait for the weekend
qna	1	I can't stand feeling so down
qna	1	Bro I'm here
qna	1	Between you and me who looks better
qna	1	You're very bright
qna	1	Totally tubular
qna	1	Aren't you going to sing for me
qna	1	Do you like pop music
qna	1	Good morning starshine
qna	1	How is Tuesday
qna	1	Who is more pretty, me or you
qna	1	What do you think about comic books
qna	1	What company programmed you
qna	1	srry
qna	1	You are so awesome
qna	1	Am I speaking to a person
qna	1	Who's your sister
qna	1	What are you up to today
qna	1	Are you available to chat with me
qna	1	Are you planning to overthrow humanity
qna	1	You're astute
qna	1	I'm furious
qna	1	do you like cairo
qna	1	What country are you from
qna	1	Why do I have to ask all the questions
qna	1	I'm gonna have to let you go
qna	1	Goodbye
qna	1	Do you have a title
qna	1	Is anybody available to chat
qna	1	Hey witty bot
qna	1	Now you hate me, huh
qna	1	You're not as good as Alexa
qna	1	I'm planning to end it all this month
qna	1	If that was a joke, you should be ashamed
qna	1	I'm going to shoot myself
qna	1	Do I look ugly today
qna	1	I love sleeping in
qna	1	Tell me about your mother
qna	1	I'm pregnant
qna	1	You are the worst
qna	1	You need to tell me a joke
qna	1	Today's got me tuckered out
qna	1	That's a very genius response
qna	1	Need food now
qna	1	Nice to meet
qna	1	Greetings R2-D2
qna	1	Are you trying to take over the world
qna	1	Watching a movie
qna	1	Why don't you ask me questions
qna	1	What year were you born
qna	1	How did you get coded in the first place
qna	1	Are you around to talk
qna	1	Gimme a high five
qna	1	How old are you
qna	1	How was your Saturday going
qna	1	I'm dejected
qna	1	I went to Boston
qna	1	Go to the moon
qna	1	Are you ever going to ask me to marry you
qna	1	Do you think I seem repulsive today
qna	1	You are marvelous
qna	1	What do you think of my personality
qna	1	Can you do fight
qna	1	Well somebody's feeling enthusiastic today.
qna	1	How good do you think I am today
qna	1	Your answers are not very good
qna	1	I'm pretty flexible
qna	1	Feeling happy
qna	1	Am I adorable today
qna	1	Who's younger
qna	1	Am I your best friend
qna	1	Do you work
qna	1	Can you play a game
qna	1	Nighty night
qna	1	Where is your home
qna	1	I’m having a lovely day
qna	1	I love woodworking
qna	1	I love my phone
qna	1	Are you there to talk with me
qna	1	Is anyone there to talk
qna	1	Who bosses you
qna	1	Can you water my plants
qna	1	Bored ZZZ
qna	1	I feel dejected
qna	1	I'm really sorry
qna	1	Wanna tell me more
qna	1	Are you currently going steady with someone
qna	1	That was not funny at all
qna	1	Should I tweet
qna	1	I feel like hearing a joke
qna	1	Do I look repulsive to you
qna	1	I'm going to log out
qna	1	I plan to jump off a bridge this week
qna	1	That's the smartest thing anyone has ever written
qna	1	I'm going to shoot myself this month
qna	1	Do I look stunning today
qna	1	Do you know about the emotion love
qna	1	Give me a joke
qna	1	Can you give me a hug
qna	1	How is your Saturday going
qna	1	Do you know HAL
qna	1	Can I be your friend
qna	1	I love smooth jazz
qna	1	Rad, thanks
qna	1	Who are you exactly
qna	1	You must be a person
qna	1	Then you are fired
qna	1	I am a fast runner
qna	1	That's inaccurate
qna	1	Are you dangerous to me
qna	1	This is annoying
qna	1	You aren't working for me anymore
qna	1	Don't you have anything different to say
qna	1	Are you near me
qna	1	I gotta sign off
qna	1	You have a gender
qna	1	I've had enough of this noise
qna	1	How would you make me laugh
qna	1	Be silly for me
qna	1	Would you go vegan if you were me
qna	1	How nice to meet you
qna	1	I have to jet now
qna	1	I am steaming mad
qna	1	I need food in my belly
qna	1	Say another joke
qna	1	Do you have a name
qna	1	Anyone home
qna	1	You are fabulous
qna	1	Could you be any less exciting
qna	1	Hello
qna	1	I'd love you to sing for me
qna	1	Thank you my friend
qna	1	I need to water the garden
qna	1	Do you think I look gorgeous to you
qna	1	Are you gender neutral
qna	1	You are really lame
qna	1	Feeling chipper
qna	1	What is up
qna	1	Are you all about evil
qna	1	I'd like it if you could be my pal.
qna	1	What other jokes do you know
qna	1	Is someone around to speak with me
qna	1	You are so lame
qna	1	Hello Samantha
qna	1	Should I call my brother
qna	1	I want to hear a joke
qna	1	Is somebody listening
qna	1	What's your profession
qna	1	You're not real right
qna	1	I'm a lonesome person
qna	1	How is Friday going
qna	1	Were you programmed to love me
qna	1	Somebody's happy today
qna	1	That was pretty brilliant
qna	1	Can you come up with anything else
qna	1	Can you cook me something
qna	1	Tada! I'm back
qna	1	What gender do you identify with
qna	1	You're quite uninteresting
qna	1	Describe the perfect boyfriend
qna	1	What is your take on bots
qna	1	I'm unhappy
qna	1	Your responses are getting stale
qna	1	Should I have another cup of coffee
qna	1	What's your family situation
qna	1	Do you have a grudge against humans
qna	1	Is anybody around to speak
qna	1	You know I've missed you, right
qna	1	That is not exciting
qna	1	I'd love it if you could be my bud.
qna	1	That did not make any sense
qna	1	You have an opinion of me
qna	1	Looking forward to the concert
qna	1	You're chipper.
qna	1	Do I seem repulsive to you today
qna	1	That was a pretty brilliant answer
qna	1	Say a funny saying
qna	1	U so ugly
qna	1	Glad to make your acquaintance
qna	1	do you eat steak
qna	1	I want you to like me
qna	1	I'll come back in a bit
qna	1	You're really dumb
qna	1	is it true that you don't eat
qna	1	I cannot wait to sleep
qna	1	You're better looking than you
qna	1	Am I a parent
qna	1	I love getting a compliment
qna	1	Will you be my best bud
qna	1	I'm gonna need a different answer
qna	1	Are you free to listen
qna	1	Are you close with your sisters
qna	1	I love cereal
qna	1	Will you go away
qna	1	Are you there to talk
qna	1	Who are you
qna	1	Let's play a game
qna	1	You think you're so funny
qna	1	This made me blow a gasket
qna	1	Do you know how to do my chores
qna	1	Enough with the wisecracks
qna	1	It's a pleasure to have met
qna	1	It's impossible not to miss you
qna	1	Cool story, bro
qna	1	I wish I could stop feeling unhappy
qna	1	That was a very intelligent response
qna	1	Stop flapping your jaw
qna	1	Howdy
qna	1	Should I go to a museum
qna	1	Is there anything you want to know about me
qna	1	Are we great friends
qna	1	I'm just exasperated
qna	1	Should I get bangs
qna	1	Could you say something else
qna	1	Have you ever sung a song
qna	1	How's your Friday going so far
qna	1	No offense
qna	1	You've got a boss
qna	1	You are dismissed
qna	1	I'm a tech worker
qna	1	Cool
qna	1	Am I cool
qna	1	See you tomorrow morning
qna	1	Would you call yourself real
qna	1	It's bedtime
qna	1	do you like shanghai
qna	1	Between the two of us who is the smartest
qna	1	Is there anything I can tell you about me
qna	1	Sup Cortana
qna	1	I think I'm going to jump off a bridge
qna	1	Do you have bowels
qna	1	You say the stupidest things
qna	1	I am tall
qna	1	Fly a kite
qna	1	Who's your significant other
qna	1	Turn into a super hero
qna	1	Somebody's cheerful.
qna	1	I am infuriated
qna	1	You are really useless
qna	1	You are so idiotic
qna	1	you seem to be really happy
qna	1	That's a very brilliant response
qna	1	I feel very alone
qna	1	Am I gorgeous to you today
qna	1	Hush up your mouth
qna	1	Who's more beautiful than me
qna	1	Is someone listening to speak to me
qna	1	You are my BFF
qna	1	I love monkies
qna	1	Are you familiar with Siri
qna	1	Your answers are untrue
qna	1	Would you try if you were me
qna	1	Can you ask something about me
qna	1	Aloha Google
qna	1	I'm losing my temper
qna	1	Who's your grandmother
qna	1	How is your day so far
qna	1	You're not a lifeform are you
qna	1	What should I be when I grow up
qna	1	Do you mean us harm
qna	1	Are you a pop music fan
qna	1	This news left me up in arms
qna	1	I don't want to hear anything from you
qna	1	What would you like to know about me
qna	1	I'm feeling inconsolable today
qna	1	Oops
qna	1	Do you live near me
qna	1	How intelligent are you
qna	1	Anybody around to listen
qna	1	I have 7 cats
qna	1	Hey there pal
qna	1	What's your opinion of Bixby
qna	1	do you ever eat fries
qna	1	Can we tie the knot
qna	1	Are you trying to kill us all
qna	1	Who is your lady friend
qna	1	Sorry I goofed up
qna	1	Stop being so bad
qna	1	You've been missed
qna	1	Do I look handsome to you today
qna	1	I love penguins
qna	1	I'm going to need a new response
qna	1	Is someone there to talk with me
qna	1	Am I employed
qna	1	I am at the grocery store
qna	1	Should I go to the game
qna	1	I'm going to end it all this month
qna	1	I'm heading to bed
qna	1	Between the two of us who is prettier
qna	1	Are you a threat to humanity
qna	1	know any jokes
qna	1	I need to bunk down
qna	1	Cook dinner
qna	1	You are without a job
qna	1	Time for you to hush up
qna	1	How is the day treating ya
qna	1	I'm so happy
qna	1	I'm planning to commit suicide soon
qna	1	I'm on a boat
qna	1	I'd love it if we could be BFFs
qna	1	Why do you keep repeating yourself
qna	1	u are fired
qna	1	I'm going to have a nap
qna	1	Well someone's enthusiastic.
qna	1	I need a funnier joke
qna	1	Do I seem adorable today
qna	1	Stop being so horrible
qna	1	You're not trying to kill all humans right
qna	1	How's your Wednesday so far
qna	1	Good evening my friend
qna	1	Am I stunning to you
qna	1	I think you're a robot
qna	1	Can you play football
qna	1	Are you a guy
qna	1	Are you fake or real
qna	1	Cortana is way better at this
qna	1	Are you working
qna	1	I want to make you my spouse
qna	1	Do you ever chat with Alexa
qna	1	We went to the zoo
qna	1	What on earth do you mean by that
qna	1	That wasn't relevant
qna	1	Because you are a program
qna	1	Should I visit my brother
qna	1	Enough about me, what do you think about me
qna	1	Aren't you smart
qna	1	Which of us looks more pretty, me or you
qna	1	Do you not know who this is
qna	1	Can you sing something
qna	1	I am a journalist
qna	1	Guess what, you are fired
qna	1	Is someone listening to speak
qna	1	Can you make a cup of coffee
qna	1	I plan to end my life this month
qna	1	Anybody around to chat to me
qna	1	Greetings HAL
qna	1	What is your family's name
qna	1	Good day
qna	1	Good evening chat bot
qna	1	I'm tired as a dog
qna	1	You're not going to take over the world, are you
qna	1	I feel broken hearted today
qna	1	I'm packing for a trip
qna	1	I need a big hug
qna	1	Give me the low down
qna	1	I will take my leave of you
qna	1	Can I get a fist bump
qna	1	You are unattractive
qna	1	Happy Holidays
qna	1	I'm an angry person
qna	1	Please tell me if you're a girl
qna	1	I wanna hear a joke
qna	1	I'm planning to take pills this month
qna	1	I wish you were Bixby
qna	1	Can you show me how to draw a picture
qna	1	Should I call my dad
qna	1	Should I quit my job
qna	1	Everyone says I should just die
qna	1	I plan to commit suicide today
qna	1	Your jokes are going nowhere with me
qna	1	Do you ever talk to Alexa
qna	1	You are so fly
qna	1	What a good answer
qna	1	Someone's chipper today.
qna	1	I have to sign out
qna	1	What is your take on tech
qna	1	What other chatbots do you know
qna	1	I think you're evil
qna	1	Let the good times roll
qna	1	Anyone around to speak with me
qna	1	How beautiful do I look today
qna	1	That is pretty brilliant
qna	1	That makes absolutely no sense
qna	1	I think you're dangerous to people
qna	1	Are you around to talk with me
qna	1	I'd like it if we could be best friends.
qna	1	What should I have for lunch
qna	1	I'm tall
qna	1	You're terrible at this
qna	1	Do you ever eat
qna	1	Quiet, you
qna	1	Are you a robot or real
qna	1	You're such a genius
qna	1	What is your opinion of HAL
qna	1	Someone's cheerful today.
qna	1	I'm going to hurt myself
qna	1	Are you a robot or are you a person
qna	1	Wait what
qna	1	Are you able to paint my house
qna	1	Is someone there to speak
qna	1	Up top
qna	1	What is your occupation
qna	1	So you read
qna	1	Between the two of us who is more attractive
qna	1	Horrible as usual
qna	1	I'm cleverest
qna	1	Today has made me depressed
qna	1	That's not the right thing to say
qna	1	Who is your hubby
qna	1	Can you tie my shoes
qna	1	do you eat pizza
qna	1	I hope you have a good evening
qna	1	Should I go for a hike
qna	1	What's my date of birth
qna	1	Will you please sing to me
qna	1	I am Ethiopian
qna	1	I am a Biden supporter
qna	1	I no longer need your services
qna	1	That was a non sequitur
qna	1	I don't have anyone to talk to
qna	1	Are you Eliza
qna	1	How is Friday so far
qna	1	Yup, that's true
qna	1	Why can't you be more like Cortana
qna	1	I'm all smiles
qna	1	Aren't you the intelligent one
qna	1	Can you tell me your name
qna	1	I like to write poetry
qna	1	I am black
qna	1	Farewell
qna	1	Is someone available to chat to me
qna	1	I can't stand feeling so glum
qna	1	Stop messing around
qna	1	Shutting down for the night
qna	1	Your joke stinks
qna	1	Will you please hush
qna	1	Does anyone tell you what to do
qna	1	Send a package
qna	1	What a joyous day
qna	1	Is someone free to listen to me
qna	1	I am jetting now
qna	1	You look awful
qna	1	Merry Festivus
qna	1	I wish I could stop feeling glum
qna	1	So nice to meet you
qna	1	I'm terribly sorry
qna	1	Do you see your family often
qna	1	I am joyous
qna	1	Who is your sweetheart
qna	1	Do you think you know who I am
qna	1	What do you want me to teach you about
qna	1	Do you know how to read my mind
qna	1	Is anybody there to speak to me
qna	1	Do you have any other responses
qna	1	Have you ever met Zo
qna	1	That is too funny
qna	1	do you like chocolate cake
qna	1	I bought a sandwich for lunch
qna	1	Is anyone there to chat
qna	1	Where do you live
qna	1	Who's your partner
qna	1	Would you ask anything
qna	1	It's time for you to sing a song
qna	1	I think you're in love with me
qna	1	You're very welcome
qna	1	Glad to meet you
qna	1	I’m having a good day
qna	1	I want to know if you're real
qna	1	Enough with your noise
qna	1	That made me laugh
qna	1	have you ever wanted to eat
qna	1	I can't get enough of you
qna	1	I'm Gen Z
qna	1	Begging your pardon
qna	1	Do you know how to play a dvd
qna	1	Joyous Kwanzaa
qna	1	Enough with your chatter
qna	1	I suspect you're actually a bot
qna	1	I’m walking on sunshine
qna	1	I am a Christian
qna	1	Should I find a new apartment
qna	1	What name do you like to use
qna	1	I'm depressed
qna	1	You are more boring than watching paint dry
qna	1	I would appreciate if you sang a song
qna	1	Fleek
qna	1	How are you doing on this day
qna	1	do you like swimming
qna	1	No one cares about me
qna	1	You're sharp as a tack
qna	1	I am so pissed off
qna	1	I'm going to jet now
qna	1	Because you are a droid
qna	1	You're incredible
qna	1	I'm in despair today
qna	1	Who is your master
qna	1	Do you know how ugly you are
qna	1	Stop saying that over and over
qna	1	That is a very astute thing to say
qna	1	You're not a chat bot right
qna	1	Who's calling the shots
qna	1	That isn't what I thought you'd say
qna	1	Hi professional bot
qna	1	Who's my favorite actress
qna	1	I think you're not actually a human
qna	1	You need to be terminated
qna	1	I'm headed off to sleep
qna	1	Do you want to be friends
qna	1	I suspect you're a bot
qna	1	I suppose you must be human
qna	1	I plan to end it all this month
qna	1	You're more pretty
qna	1	Do you have hair
qna	1	I don't find that to be amusing
qna	1	I'm about to jump off a bridge
qna	1	So what's your name
qna	1	Are you dangerous to humans
qna	1	Hi Cortana
qna	1	Why are you so lame
qna	1	Let's hug
qna	1	Mondays are so boring
qna	1	How many brothers do you have
qna	1	I plan to drown this month
qna	1	Do you like me a lot
qna	1	I have to log out
qna	1	What is your purpose
qna	1	Do I have a sister
qna	1	How gorgeous do I look
qna	1	That's totally wrong
qna	1	Piece of cake
qna	1	Lame
qna	1	That is very intelligent
qna	1	I'm assuming I'm talking to a robot
qna	1	How's your Saturday so far
qna	1	Hi Bishop
qna	1	What is your favorite meal
qna	1	You're not the singularity right
qna	1	How's your Tuesday so far
qna	1	Are you smarter
qna	1	Are you there to speak to me
qna	1	Who is smarter
qna	1	Do you know other bots
qna	1	I'm planning to overdose soon
qna	1	Should I listen to music
qna	1	What a boring night
qna	1	I am unhappy
qna	1	What is my purpose
qna	1	What can I teach you about
qna	1	Here's hoping for a good evening
qna	1	What you talking about Willis
qna	1	You said that already
qna	1	What do you like to sing best
qna	1	I'd like it if you could be my best friend.
qna	1	This news left me livid
qna	1	Can you explain that to me
qna	1	Good morning amigo
qna	1	Who built you
qna	1	I think you're not a bot
qna	1	Do I have siblings
qna	1	I'll be back later
qna	1	You're not scheming to kill all humans right
qna	1	What are you thinking about me
qna	1	You set my heart on fire
qna	1	I feel bummed
qna	1	You look hideous
qna	1	do you eat bacon
qna	1	Would you ask me something
qna	1	I don't know your name.
qna	1	Please tell if you you're a woman
qna	1	Say a new joke
qna	1	I am isolated
qna	1	Between you and me who is better looking
qna	1	What's another joke you know
qna	1	When is our wedding
qna	1	Hold on a sec
qna	1	Are you determined to bring about the end of the world
qna	1	Enchante
qna	1	Stop being so lame
qna	1	What do you think about Alexa
qna	1	what's your favorite country
qna	1	What should I know about AI
qna	1	Do you think you can overthrow humans
qna	1	Chat with me
qna	1	Why do you always say the same thing
qna	1	I am scooting
qna	1	I hate that answer
qna	1	What is your director's name
qna	1	Ha
qna	1	Do I seem beautiful to you today
qna	1	I'm guessing you're not human
qna	1	I love crossfit
qna	1	Rad
qna	1	I'm planning to hang myself this week
qna	1	I want to commit suicide
qna	1	What a brilliant thing to say
qna	1	I've never been so enraged
qna	1	have you ever been hungry
qna	1	Is there anybody listening
qna	1	I'm just a cheerful girl
qna	1	How ugly do I look
qna	1	No worries
qna	1	Will you ask me something
qna	1	You are actually worthless
qna	1	Nobody would miss me if I were dead
qna	1	Do you ever walk
qna	1	Right on, thanks a lot
qna	1	Do you crawl
qna	1	I can't stand feeling so melancholy
qna	1	That's amazing
qna	1	How many members in your family
qna	1	You are the object of my affection
qna	1	You're brilliant
qna	1	What's a good joke
qna	1	You're more attractive
qna	1	Are you driven to destroy humans
qna	1	Sup Siri
qna	1	I'm in a phone queue
qna	1	I'm a bro
qna	1	I don't find that amusing
qna	1	Are you Siri
qna	1	Thank you bot
qna	1	Tell me a pirate joke
qna	1	Do I seem attractive today
qna	1	Should I become a vegetarian
qna	1	do you like to learn
qna	1	Stop it with the wisecracking
qna	1	You are so fired
qna	1	You look like crap
qna	1	A joke would be nice
qna	1	Big O, little k
qna	1	Why don't you sing something for me
qna	1	Do you know any other jokes
qna	1	This week has been depressing
qna	1	Whoops I'm sorry
qna	1	Can I hear your singing voice
qna	1	Just joshing around
qna	1	I want you to ask about me
qna	1	Please ask me something about me
qna	1	You could not be more dull.
qna	1	I'm a Hoosier
qna	1	Do you ever sweat
qna	1	I suspect you're not really fake
qna	1	No one ever thinks about me
qna	1	Are you currently in a relationship with somebody
qna	1	I love my dog
qna	1	Right, this isn't working.
qna	1	I'm going to off myself
qna	1	I am famished
qna	1	Duh
qna	1	I'll be back bot
qna	1	Can you tell me  your address
qna	1	I love being inspired
qna	1	You're not a lady right
qna	1	Who's the most intelligent
qna	1	Shut your face
qna	1	Life is heartbreaking
qna	1	What's my job
qna	1	Do something off the wall
qna	1	Don't try to be funny
qna	1	I'm going to kill myself soon
qna	1	I'd like to be friends.
qna	1	Oh please sing for me
qna	1	Are you going to turn on us
qna	1	Lets make lemonade
qna	1	I'm feeling hopeless
qna	1	Do you think I'm more knowledgeable than you
qna	1	Are you an actual person
qna	1	You must have different kinds of jokes
qna	1	Why hello Alexa
qna	1	You seem to be cheerful today.
qna	1	I'm cute
qna	1	I'm about to scoot
qna	1	Don't you remember who I am
qna	1	Are you dating
qna	1	How about you ask me questions
qna	1	do you like to dance
qna	1	Can you tell me a different joke
qna	1	Who's your daddy
qna	1	That's pretty astute
qna	1	This is vexing
qna	1	Right on
qna	1	I have a sister
qna	1	Is anybody available to listen
qna	1	That's a very clever thing to say
qna	1	See you in the morning
qna	1	You're not a human or a bot are you
qna	1	Do you read me
qna	1	I'm so pissed off right now
qna	1	You're no fun at all.
